GRABLOX  2.1 generated gravity data file
 
     5335  1  2  3  6  0
 
# columns: x, y, h, g comp, g base, g meas
 
   296.3230        41.74500       -.1000000        -12.12502        31.96024        31.65350    
   314.5580        41.74500       -.1000000        -17.14403        31.69410        27.58852    
   332.7930        41.74500       -.1000000        -15.66666        31.42797        41.78584    
   351.0280        41.74500       -.1000000        -12.50645        31.16184        43.85234    
   369.2640        41.74500       -.1000000        -8.062338        30.89569        53.68523    
   387.4990        41.74500       -.1000000        -2.686783        30.62955        44.85770    
   405.7340        41.74500       -.1000000        -2.377155        30.36342        53.97721    
   423.9690        41.74500       -.1000000        -10.34490        30.09729        48.06888    
   442.2040        41.74500       -.1000000        -22.71864        29.83116        28.07981    
   460.4400        41.74500       -.1000000        -35.03259        29.56501        16.77599    
   478.6750        41.74500       -.1000000        -46.35996        29.29887        1.586776    
   496.9100        41.74500       -.1000000        -56.45307        29.03274        4.886035    
   515.1450        41.74500       -.1000000        -64.29531        28.76661       -16.17765    
   533.3810        41.74500       -.1000000        -67.16614        28.50046       -16.62649    
   551.6160        41.74500       -.1000000        -66.36110        28.23433       -32.03546    
   569.8510        41.74500       -.1000000        -68.87994        27.96819       -7.904027    
   588.0860        41.74500       -.1000000        -79.57155        27.70206       -33.70505    
   606.3220        41.74500       -.1000000        -84.39377        27.43591       -36.24229    
   624.5570        41.74500       -.1000000        -82.32121        27.16978       -40.08876    
   642.7920        41.74500       -.1000000        -76.07872        26.90364       -17.80322    
   661.0270        41.74500       -.1000000        -65.64201        26.63751       -14.92736    
   679.2630        41.74500       -.1000000        -44.71888        26.37136        17.50736    
   697.4980        41.74500       -.1000000        -19.94291        26.10523        53.23168    
   715.7330        41.74500       -.1000000        -5.052429        25.83910        59.62027    
   733.9680        41.74500       -.1000000        -1.074276        25.57296        51.01580    
   752.2030        41.74500       -.1000000         1.349463        25.30683        58.75823    
   770.4390        41.74500       -.1000000         4.067719        25.04068        61.88403    
   788.6740        41.74500       -.1000000         4.324295        24.77455        61.27873    
   806.9090        41.74500       -.1000000         2.449623        24.50841        60.64939    
   825.1440        41.74500       -.1000000        -1.361902        24.24228        55.79696    
   843.3800        41.74500       -.1000000        -4.198692        23.97613        53.50483    
   861.6150        41.74500       -.1000000        -3.402695        23.71000        57.27414    
   879.8500        41.74500       -.1000000        -1.543898        23.44386        57.63821    
   898.0850        41.74500       -.1000000        -.3073864        23.17773        56.36937    
   916.3210        41.74500       -.1000000         2.419430        22.91158        57.99306    
   934.5560        41.74500       -.1000000         6.368694        22.64545        61.79441    
   952.7910        41.74500       -.1000000         9.524529        22.37932        67.78886    
   971.0260        41.74500       -.1000000         9.788453        22.11318        67.27956    
   989.2620        41.74500       -.1000000         7.713056        21.84703        66.81510    
   1007.497        41.74500       -.1000000         7.303677        21.58090        59.00097    
   1025.732        41.74500       -.1000000         14.19900        21.31477        66.16335    
   1043.967        41.74500       -.1000000         23.96085        21.04863        82.76521    
   1062.203        41.74500       -.1000000         26.39371        20.78249        85.31101    
   1080.438        41.74500       -.1000000         22.65200        20.51635        76.28944    
   1098.673        41.74500       -.1000000         19.29076        20.25022        75.44363    
   1116.908        41.74500       -.1000000         17.19694        19.98409        74.38402    
   1135.143        41.74500       -.1000000         12.93348        19.71795        70.50760    
   1153.379        41.74500       -.1000000         5.231760        19.45181        60.56477    
   1171.614        41.74500       -.1000000        -3.738136        19.18567        47.56681    
   1189.849        41.74500       -.1000000        -11.44251        18.91954        41.19211    
   1208.084        41.74500       -.1000000        -16.16434        18.65340        35.77726    
   1226.320        41.74500       -.1000000        -16.10102        18.38726        35.82875    
   1244.555        41.74500       -.1000000        -12.11975        18.12112        43.80083    
   1262.790        41.74500       -.1000000        -8.283785        17.85499        50.05877    
   1281.025        41.74500       -.1000000        -5.695780        17.58886        55.77868    
   1299.261        41.74500       -.1000000        -2.970697        17.32271        51.23550    
   1317.496        41.74500       -.1000000         2.266097        17.05658        63.52608    
   1335.731        41.74500       -.1000000         5.216537        16.79044        65.93468    
   1353.966        41.74500       -.1000000         2.768595        16.52431        62.84488    
   1372.202        41.74500       -.1000000         .5291090        16.25816        57.48603    
   1390.437        41.74500       -.1000000         .1472454        15.99203        59.31652    
   1408.672        41.74500       -.1000000        -4.813776        15.72589        58.43904    
   1426.907        41.74500       -.1000000        -14.69741        15.45976        38.82911    
   1445.142        41.74500       -.1000000        -19.57393        15.19363        32.08073    
