BandaArc_Bouguer_10Min
5335 1 2 3 4 0
       4.554       4.638      -0.100    227.528797
      22.769       4.638      -0.100    214.150645
      40.984       4.638      -0.100    233.941819
      59.199       4.638      -0.100    246.441798
      77.414       4.638      -0.100    233.206415
      95.629       4.638      -0.100    224.474053
     113.844       4.638      -0.100    199.174425
     132.059       4.638      -0.100    179.369377
     150.274       4.638      -0.100    163.475558
     168.489       4.638      -0.100    138.058419
     186.704       4.638      -0.100    119.562101
     204.919       4.638      -0.100    106.749813
     223.134       4.638      -0.100     97.316877
     241.349       4.638      -0.100     77.558294
     259.564       4.638      -0.100     73.656855
     277.779       4.638      -0.100     55.768587
     295.994       4.638      -0.100     69.826756
     314.209       4.638      -0.100     54.327786
     332.424       4.638      -0.100     49.405818
     350.639       4.638      -0.100     58.231611
     368.854       4.638      -0.100     -4.808636
     387.069       4.638      -0.100     74.410101
     405.284       4.638      -0.100     88.767639
     423.499       4.638      -0.100     76.032347
     441.714       4.638      -0.100     58.143438
     459.929       4.638      -0.100     51.919788
     478.144       4.638      -0.100     29.329919
     496.359       4.638      -0.100     14.217139
     514.574       4.638      -0.100     19.734083
     532.790       4.638      -0.100     17.541574
     551.005       4.638      -0.100    -10.525844
     569.220       4.638      -0.100     11.453804
     587.435       4.638      -0.100     31.044824
     605.650       4.638      -0.100     32.437807
     623.865       4.638      -0.100     27.361347
     642.080       4.638      -0.100     27.695553
     660.295       4.638      -0.100     36.093689
     678.510       4.638      -0.100     53.286828
     696.725       4.638      -0.100     59.822976
     714.940       4.638      -0.100     61.661234
     733.155       4.638      -0.100     62.228320
     751.370       4.638      -0.100     64.813564
     769.585       4.638      -0.100     62.852635
     787.800       4.638      -0.100     52.808678
     806.015       4.638      -0.100     44.027055
     824.230       4.638      -0.100     39.039579
     842.445       4.638      -0.100     39.083233
     860.660       4.638      -0.100     42.883881
     878.875       4.638      -0.100     49.603965
     897.090       4.638      -0.100     53.143832
     915.305       4.638      -0.100     57.769340
     933.520       4.638      -0.100     64.158219
     951.735       4.638      -0.100     64.341513
     969.950       4.638      -0.100     64.321527
     988.165       4.638      -0.100     66.198728
    1006.380       4.638      -0.100     69.501172
    1024.595       4.638      -0.100     73.648483
    1042.810       4.638      -0.100     75.773837
    1061.025       4.638      -0.100     76.799068
    1079.240       4.638      -0.100     74.888176
    1097.455       4.638      -0.100     61.527682
    1115.670       4.638      -0.100     62.069480
    1133.885       4.638      -0.100     55.932007
    1152.100       4.638      -0.100     51.227455
    1170.315       4.638      -0.100     43.962702
    1188.530       4.638      -0.100     47.412792
    1206.745       4.638      -0.100     44.792877
    1224.960       4.638      -0.100     37.902304
    1243.176       4.638      -0.100     37.423133
    1261.391       4.638      -0.100     40.200316
    1279.606       4.638      -0.100     45.136475
    1297.821       4.638      -0.100     52.587109
    1316.036       4.638      -0.100     54.450206
    1334.251       4.638      -0.100     57.706777
    1352.466       4.638      -0.100     45.890431
    1370.681       4.638      -0.100     50.397413
    1388.896       4.638      -0.100     46.195433
    1407.111       4.638      -0.100     52.491431
    1425.326       4.638      -0.100     46.013940
    1443.541       4.638      -0.100     38.798594
    1461.756       4.638      -0.100     45.513696
    1479.971       4.638      -0.100     52.238836
    1498.186       4.638      -0.100     69.194863
    1516.401       4.638      -0.100     59.925564
    1534.616       4.638      -0.100     45.152145
    1552.831       4.638      -0.100     53.024027
    1571.046       4.638      -0.100     53.668587
    1589.261       4.638      -0.100     57.588666
    1607.476       4.638      -0.100     59.485880
    1625.691       4.638      -0.100     83.094352
    1643.906       4.638      -0.100     82.109847
    1662.121       4.638      -0.100     75.685103
    1680.336       4.638      -0.100     59.880556
    1698.551       4.638      -0.100     42.244559
    1716.766       4.638      -0.100     38.700286
    1734.981       4.638      -0.100     29.988952
    1753.196       4.638      -0.100     29.988952
       4.556      23.192      -0.100    217.417115
      22.782      23.192      -0.100    209.322046
      41.007      23.192      -0.100    218.072948
      59.232      23.192      -0.100    224.317443
      77.457      23.192      -0.100    215.609508
      95.682      23.192      -0.100    201.097171
     113.908      23.192      -0.100    182.398461
     132.133      23.192      -0.100    162.176900
     150.358      23.192      -0.100    130.995994
     168.583      23.192      -0.100    126.453373
     186.808      23.192      -0.100    116.249470
     205.034      23.192      -0.100    104.019362
     223.259      23.192      -0.100     91.659078
     241.484      23.192      -0.100     73.571259
     259.709      23.192      -0.100     63.085969
     277.934      23.192      -0.100     56.464370
     296.160      23.192      -0.100     60.010929
     314.385      23.192      -0.100     45.224769
     332.610      23.192      -0.100     48.949177
     350.835      23.192      -0.100     42.058952
     369.060      23.192      -0.100     40.667299
     387.286      23.192      -0.100     57.893321
     405.511      23.192      -0.100     67.875868
     423.736      23.192      -0.100     67.520859
     441.961      23.192      -0.100     53.783093
     460.187      23.192      -0.100     36.230363
     478.412      23.192      -0.100     24.745906
     496.637      23.192      -0.100      7.261152
     514.862      23.192      -0.100    -17.570950
     533.087      23.192      -0.100     -9.331510
     551.313      23.192      -0.100     -9.323523
     569.538      23.192      -0.100     49.933932
     587.763      23.192      -0.100     16.925328
     605.988      23.192      -0.100     16.883631
     624.213      23.192      -0.100      8.601710
     642.439      23.192      -0.100     16.501865
     660.664      23.192      -0.100     24.110309
     678.889      23.192      -0.100     45.971834
     697.114      23.192      -0.100     61.218413
     715.339      23.192      -0.100     62.934536
     733.565      23.192      -0.100     62.143225
     751.790      23.192      -0.100     63.177416
     770.015      23.192      -0.100     61.655754
     788.240      23.192      -0.100     55.788313
     806.465      23.192      -0.100     49.193019
     824.691      23.192      -0.100     40.877262
     842.916      23.192      -0.100     38.031849
     861.141      23.192      -0.100     46.728428
     879.366      23.192      -0.100     50.259736
     897.592      23.192      -0.100     54.095859
     915.817      23.192      -0.100     59.209664
     934.042      23.192      -0.100     61.140342
     952.267      23.192      -0.100     64.626584
     970.492      23.192      -0.100     68.054113
     988.718      23.192      -0.100     65.650362
    1006.943      23.192      -0.100     68.088242
    1025.168      23.192      -0.100     74.679953
    1043.393      23.192      -0.100     81.787018
    1061.618      23.192      -0.100     78.449343
    1079.844      23.192      -0.100     75.029356
    1098.069      23.192      -0.100     65.016551
    1116.294      23.192      -0.100     65.655331
    1134.519      23.192      -0.100     59.822920
    1152.744      23.192      -0.100     51.452964
    1170.970      23.192      -0.100     43.832854
    1189.195      23.192      -0.100     43.565241
    1207.420      23.192      -0.100     45.962911
    1225.645      23.192      -0.100     40.870994
    1243.870      23.192      -0.100     42.931647
    1262.096      23.192      -0.100     48.812272
    1280.321      23.192      -0.100     46.487164
    1298.546      23.192      -0.100     52.341887
    1316.771      23.192      -0.100     55.841443
    1334.997      23.192      -0.100     62.920819
    1353.222      23.192      -0.100     49.574544
    1371.447      23.192      -0.100     52.333330
    1389.672      23.192      -0.100     47.117343
    1407.897      23.192      -0.100     53.729674
    1426.123      23.192      -0.100     40.909990
    1444.348      23.192      -0.100     33.617250
    1462.573      23.192      -0.100     35.996900
    1480.798      23.192      -0.100     47.706961
    1499.023      23.192      -0.100     63.843258
    1517.249      23.192      -0.100     54.431127
    1535.474      23.192      -0.100     39.666437
    1553.699      23.192      -0.100     46.342085
    1571.924      23.192      -0.100     51.476673
    1590.149      23.192      -0.100     53.633362
    1608.375      23.192      -0.100     53.461218
    1626.600      23.192      -0.100     76.422498
    1644.825      23.192      -0.100     89.474402
    1663.050      23.192      -0.100     75.332318
    1681.275      23.192      -0.100     55.621939
    1699.501      23.192      -0.100     43.713853
    1717.726      23.192      -0.100     41.430833
    1735.951      23.192      -0.100     32.034552
    1754.176      23.192      -0.100     32.034939
       4.559      41.745      -0.100    188.124055
      22.794      41.745      -0.100    184.269055
      41.029      41.745      -0.100    181.008347
      59.265      41.745      -0.100    170.616371
      77.500      41.745      -0.100    170.317361
      95.735      41.745      -0.100    166.243448
     113.970      41.745      -0.100    149.428798
     132.205      41.745      -0.100    120.513897
     150.441      41.745      -0.100    102.815740
     168.676      41.745      -0.100     96.799304
     186.911      41.745      -0.100     83.573688
     205.146      41.745      -0.100     86.385816
     223.382      41.745      -0.100     92.249400
     241.617      41.745      -0.100     69.411003
     259.852      41.745      -0.100     59.475265
     278.087      41.745      -0.100     52.525960
     296.323      41.745      -0.100     31.653496
     314.558      41.745      -0.100     27.588520
     332.793      41.745      -0.100     41.785840
     351.028      41.745      -0.100     43.852346
     369.264      41.745      -0.100     53.685225
     387.499      41.745      -0.100     44.857696
     405.734      41.745      -0.100     53.977213
     423.969      41.745      -0.100     48.068879
     442.204      41.745      -0.100     28.079811
     460.440      41.745      -0.100     16.775991
     478.675      41.745      -0.100      1.586776
     496.910      41.745      -0.100      4.886035
     515.145      41.745      -0.100    -16.177646
     533.381      41.745      -0.100    -16.626486
     551.616      41.745      -0.100    -32.035459
     569.851      41.745      -0.100     -7.904027
     588.086      41.745      -0.100    -33.705053
     606.322      41.745      -0.100    -36.242292
     624.557      41.745      -0.100    -40.088755
     642.792      41.745      -0.100    -17.803222
     661.027      41.745      -0.100    -14.927357
     679.263      41.745      -0.100     17.507365
     697.498      41.745      -0.100     53.231680
     715.733      41.745      -0.100     59.620270
     733.968      41.745      -0.100     51.015800
     752.203      41.745      -0.100     58.758231
     770.439      41.745      -0.100     61.884035
     788.674      41.745      -0.100     61.278732
     806.909      41.745      -0.100     60.649393
     825.144      41.745      -0.100     55.796955
     843.380      41.745      -0.100     53.504826
     861.615      41.745      -0.100     57.274140
     879.850      41.745      -0.100     57.638206
     898.085      41.745      -0.100     56.369371
     916.321      41.745      -0.100     57.993065
     934.556      41.745      -0.100     61.794407
     952.791      41.745      -0.100     67.788862
     971.026      41.745      -0.100     67.279564
     989.262      41.745      -0.100     66.815099
    1007.497      41.745      -0.100     59.000972
    1025.732      41.745      -0.100     66.163342
    1043.967      41.745      -0.100     82.765214
    1062.203      41.745      -0.100     85.311014
    1080.438      41.745      -0.100     76.289435
    1098.673      41.745      -0.100     75.443629
    1116.908      41.745      -0.100     74.384021
    1135.143      41.745      -0.100     70.507601
    1153.379      41.745      -0.100     60.564773
    1171.614      41.745      -0.100     47.566816
    1189.849      41.745      -0.100     41.192107
    1208.084      41.745      -0.100     35.777264
    1226.320      41.745      -0.100     35.828752
    1244.555      41.745      -0.100     43.800836
    1262.790      41.745      -0.100     50.058768
    1281.025      41.745      -0.100     55.778679
    1299.261      41.745      -0.100     51.235506
    1317.496      41.745      -0.100     63.526078
    1335.731      41.745      -0.100     65.934685
    1353.966      41.745      -0.100     62.844878
    1372.202      41.745      -0.100     57.486032
    1390.437      41.745      -0.100     59.316521
    1408.672      41.745      -0.100     58.439037
